created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2025-12-02T05:12:03+00:00,359,29.23,58.97,948.05,557.54,,,,
2025-12-02T05:13:04+00:00,360,29.25,58.90,948.02,557.78,,,,
2025-12-02T05:14:04+00:00,361,29.24,58.63,948.03,557.75,,,,
2025-12-02T05:15:04+00:00,362,29.26,58.39,948.03,557.70,,,,
2025-12-02T05:16:06+00:00,363,29.25,58.69,948.02,557.79,,,,
2025-12-02T05:17:06+00:00,364,29.25,58.16,948.03,557.73,,,,
2025-12-02T05:18:04+00:00,365,29.26,58.36,948.01,557.94,,,,
2025-12-02T05:19:04+00:00,366,29.27,58.07,947.99,558.11,,,,
2025-12-02T05:20:06+00:00,367,29.29,57.67,947.97,558.26,,,,
2025-12-02T05:21:04+00:00,368,29.29,57.87,947.92,558.68,,,,
2025-12-02T05:22:04+00:00,369,29.33,57.75,947.91,558.76,,,,
2025-12-02T05:23:06+00:00,370,29.36,57.98,947.88,559.04,,,,
2025-12-02T05:24:04+00:00,371,29.34,58.09,947.88,559.03,,,,
2025-12-02T05:25:04+00:00,372,29.34,58.66,947.88,559.07,,,,
2025-12-02T05:26:04+00:00,373,29.31,58.68,947.84,559.37,,,,
2025-12-02T05:27:04+00:00,374,29.31,58.49,947.85,559.33,,,,
2025-12-02T05:28:04+00:00,375,29.27,58.39,947.84,559.43,,,,
2025-12-02T05:29:04+00:00,376,29.28,58.01,947.82,559.61,,,,
2025-12-02T05:30:04+00:00,377,29.28,57.64,947.77,560.04,,,,
2025-12-02T05:31:04+00:00,378,29.27,58.09,947.75,560.17,,,,
2025-12-02T05:32:04+00:00,379,29.27,57.39,947.73,560.36,,,,
2025-12-02T05:33:04+00:00,380,29.30,56.99,947.72,560.46,,,,
2025-12-02T05:34:04+00:00,381,29.27,57.71,947.71,560.56,,,,
2025-12-02T05:35:04+00:00,382,29.28,57.39,947.68,560.82,,,,
2025-12-02T05:36:05+00:00,383,29.29,57.53,947.66,560.97,,,,
2025-12-02T05:37:05+00:00,384,29.29,57.42,947.66,560.94,,,,
2025-12-02T05:38:05+00:00,385,29.29,57.17,947.68,560.79,,,,
2025-12-02T05:39:05+00:00,386,29.27,57.37,947.64,561.12,,,,
2025-12-02T05:40:05+00:00,387,29.27,57.38,947.68,560.76,,,,
2025-12-02T05:41:05+00:00,388,29.27,57.27,947.69,560.67,,,,
2025-12-02T05:42:05+00:00,389,29.29,56.98,947.69,560.73,,,,
2025-12-02T05:43:05+00:00,390,29.27,57.23,947.71,560.50,,,,
2025-12-02T05:44:07+00:00,391,29.26,57.06,947.72,560.46,,,,
2025-12-02T05:46:05+00:00,392,29.30,56.93,947.71,560.52,,,,
2025-12-02T05:47:05+00:00,393,29.29,56.36,947.73,560.38,,,,
2025-12-02T05:48:05+00:00,394,29.24,57.14,947.72,560.43,,,,
2025-12-02T05:49:05+00:00,395,29.24,56.44,947.74,560.24,,,,
2025-12-02T05:50:05+00:00,396,29.25,56.99,947.78,559.94,,,,
2025-12-02T05:51:05+00:00,397,29.24,57.06,947.78,559.94,,,,
2025-12-02T05:52:05+00:00,398,29.25,56.67,947.78,559.93,,,,
2025-12-02T05:53:05+00:00,399,29.23,56.81,947.75,560.16,,,,
2025-12-02T05:54:05+00:00,400,29.23,56.95,947.72,560.49,,,,
2025-12-02T05:55:05+00:00,401,29.22,56.31,947.70,560.65,,,,
2025-12-02T05:56:05+00:00,402,29.24,56.75,947.68,560.85,,,,
2025-12-02T05:57:05+00:00,403,29.24,56.48,947.63,561.22,,,,
2025-12-02T05:58:05+00:00,404,29.25,56.14,947.58,561.65,,,,
2025-12-02T05:59:05+00:00,405,29.21,56.34,947.59,561.63,,,,
2025-12-02T06:00:05+00:00,406,29.22,56.76,947.56,561.86,,,,
2025-12-02T06:01:06+00:00,407,29.20,56.47,947.55,561.96,,,,
2025-12-02T06:02:05+00:00,408,29.24,56.09,947.56,561.89,,,,
2025-12-02T06:03:06+00:00,409,29.26,55.99,947.55,561.95,,,,
2025-12-02T06:04:06+00:00,410,29.25,56.32,947.54,562.07,,,,
2025-12-02T06:05:06+00:00,411,29.24,56.64,947.53,562.12,,,,
2025-12-02T06:06:06+00:00,412,29.20,56.60,947.53,562.16,,,,
2025-12-02T06:07:06+00:00,413,29.23,56.71,947.51,562.28,,,,
2025-12-02T06:08:06+00:00,414,29.21,56.44,947.50,562.34,,,,
2025-12-02T06:09:06+00:00,415,29.20,56.82,947.50,562.36,,,,
2025-12-02T06:10:06+00:00,416,29.21,56.38,947.52,562.20,,,,
2025-12-02T06:11:06+00:00,417,29.20,56.90,947.52,562.25,,,,
2025-12-02T06:12:06+00:00,418,29.22,56.66,947.53,562.10,,,,
2025-12-02T06:13:06+00:00,419,29.20,56.58,947.55,561.99,,,,
2025-12-02T06:14:06+00:00,420,29.21,56.78,947.53,562.11,,,,
2025-12-02T06:15:06+00:00,421,29.23,56.71,947.51,562.25,,,,
2025-12-02T06:16:06+00:00,422,29.23,56.14,947.47,562.67,,,,
2025-12-02T06:17:06+00:00,423,29.24,56.21,947.44,562.92,,,,
2025-12-02T06:18:06+00:00,424,29.22,56.12,947.41,563.16,,,,
2025-12-02T06:19:08+00:00,425,29.20,56.81,947.40,563.31,,,,
2025-12-02T06:20:06+00:00,426,29.22,56.49,947.42,563.08,,,,
2025-12-02T06:21:06+00:00,427,29.24,56.04,947.44,562.89,,,,
2025-12-02T06:22:06+00:00,428,29.23,56.40,947.47,562.62,,,,
2025-12-02T06:23:06+00:00,429,29.22,56.69,947.47,562.61,,,,
2025-12-02T06:24:06+00:00,430,29.24,56.40,947.48,562.54,,,,
2025-12-02T06:25:06+00:00,431,29.26,56.06,947.48,562.58,,,,
2025-12-02T06:26:07+00:00,432,29.25,56.27,947.49,562.50,,,,
2025-12-02T06:27:06+00:00,433,29.25,56.20,947.51,562.27,,,,
2025-12-02T06:28:07+00:00,434,29.26,56.30,947.54,562.01,,,,
2025-12-02T06:29:07+00:00,435,29.25,56.51,947.56,561.89,,,,
2025-12-02T06:30:09+00:00,436,29.21,56.07,947.57,561.76,,,,
2025-12-02T06:31:07+00:00,437,29.24,55.87,947.57,561.73,,,,
2025-12-02T06:32:07+00:00,438,29.22,56.46,947.58,561.69,,,,
2025-12-02T06:33:07+00:00,439,29.23,56.06,947.55,561.96,,,,
2025-12-02T06:34:07+00:00,440,29.24,55.87,947.53,562.13,,,,
2025-12-02T06:35:07+00:00,441,29.21,56.38,947.51,562.34,,,,
2025-12-02T06:36:10+00:00,442,29.23,56.29,947.53,562.10,,,,
2025-12-02T06:37:07+00:00,443,29.22,56.24,947.54,562.07,,,,
2025-12-02T06:38:07+00:00,444,29.23,56.16,947.53,562.12,,,,
2025-12-02T06:39:07+00:00,445,29.21,56.29,947.51,562.30,,,,
2025-12-02T06:40:09+00:00,446,29.21,56.35,947.49,562.46,,,,
2025-12-02T06:41:07+00:00,447,29.22,56.17,947.48,562.59,,,,
2025-12-02T06:42:07+00:00,448,29.23,56.13,947.47,562.69,,,,
2025-12-02T06:43:07+00:00,449,29.21,56.04,947.46,562.75,,,,
2025-12-02T06:44:07+00:00,450,29.21,55.82,947.49,562.48,,,,
2025-12-02T06:45:07+00:00,451,29.21,55.81,947.51,562.28,,,,
2025-12-02T06:46:07+00:00,452,29.21,55.90,947.54,562.05,,,,
2025-12-02T06:47:07+00:00,453,29.20,56.16,947.52,562.17,,,,
2025-12-02T06:48:07+00:00,454,29.20,56.13,947.55,561.95,,,,
2025-12-02T06:49:07+00:00,455,29.21,55.70,947.56,561.84,,,,
2025-12-02T06:50:08+00:00,456,29.23,55.80,947.59,561.60,,,,
2025-12-02T06:51:12+00:00,457,29.23,55.74,947.60,561.52,,,,
2025-12-02T06:52:08+00:00,458,29.22,55.74,947.60,561.50,,,,
2025-12-02T06:53:08+00:00,459,29.23,55.73,947.58,561.69,,,,
2025-12-02T06:54:08+00:00,460,29.21,55.92,947.58,561.68,,,,
2025-12-02T06:55:08+00:00,461,29.21,55.88,947.59,561.62,,,,
2025-12-02T06:56:09+00:00,462,29.21,56.18,947.62,561.36,,,,
2025-12-02T06:57:08+00:00,463,29.20,55.72,947.67,560.90,,,,
2025-12-02T06:58:08+00:00,464,29.20,56.10,947.71,560.57,,,,
2025-12-02T06:59:08+00:00,465,29.20,55.91,947.75,560.20,,,,
2025-12-02T07:00:08+00:00,466,29.18,56.27,947.77,560.03,,,,
2025-12-02T07:01:11+00:00,467,29.18,56.15,947.80,559.75,,,,
2025-12-02T07:02:08+00:00,468,29.17,56.26,947.78,559.91,,,,
2025-12-02T07:03:08+00:00,469,29.18,56.21,947.78,559.90,,,,
2025-12-02T07:04:08+00:00,470,29.18,55.79,947.78,559.88,,,,
2025-12-02T07:05:08+00:00,471,29.20,55.65,947.77,559.98,,,,
2025-12-02T07:06:08+00:00,472,29.19,56.04,947.78,559.96,,,,
2025-12-02T07:07:08+00:00,473,29.21,55.81,947.79,559.82,,,,
2025-12-02T07:08:08+00:00,474,29.21,55.81,947.80,559.73,,,,
2025-12-02T07:09:08+00:00,475,29.19,56.13,947.79,559.83,,,,
2025-12-02T07:10:08+00:00,476,29.18,55.75,947.78,559.95,,,,
2025-12-02T07:11:08+00:00,477,29.18,56.01,947.77,560.02,,,,
2025-12-02T07:12:08+00:00,478,29.19,55.88,947.78,559.97,,,,
2025-12-02T07:13:08+00:00,479,29.20,55.82,947.76,560.11,,,,
2025-12-02T07:14:08+00:00,480,29.20,55.70,947.76,560.11,,,,
2025-12-02T07:15:08+00:00,481,29.18,55.87,947.72,560.47,,,,
2025-12-02T07:16:09+00:00,482,29.20,55.89,947.70,560.66,,,,
2025-12-02T07:17:09+00:00,483,29.19,55.74,947.66,560.95,,,,
2025-12-02T07:18:10+00:00,484,29.19,55.60,947.66,560.94,,,,
2025-12-02T07:19:09+00:00,485,29.18,55.74,947.66,561.02,,,,
2025-12-02T07:20:11+00:00,486,29.19,55.61,947.70,560.67,,,,
2025-12-02T07:21:09+00:00,487,29.17,55.67,947.72,560.43,,,,
2025-12-02T07:22:09+00:00,488,29.16,55.67,947.74,560.24,,,,
2025-12-02T07:23:09+00:00,489,29.18,55.69,947.75,560.19,,,,
2025-12-02T07:24:09+00:00,490,29.16,55.95,947.78,559.96,,,,
2025-12-02T07:25:09+00:00,491,29.17,55.85,947.78,559.96,,,,
2025-12-02T07:26:09+00:00,492,29.17,55.54,947.79,559.80,,,,
2025-12-02T07:27:09+00:00,493,29.18,55.58,947.81,559.70,,,,
2025-12-02T07:28:09+00:00,494,29.19,55.57,947.83,559.52,,,,
2025-12-02T07:29:09+00:00,495,29.19,55.56,947.82,559.57,,,,
2025-12-02T07:30:12+00:00,496,29.19,55.77,947.82,559.56,,,,
2025-12-02T07:31:09+00:00,497,29.20,55.55,947.80,559.73,,,,
2025-12-02T07:32:09+00:00,498,29.17,55.87,947.80,559.74,,,,
2025-12-02T07:33:09+00:00,499,29.16,55.85,947.80,559.77,,,,
2025-12-02T07:34:09+00:00,500,29.17,55.65,947.79,559.87,,,,
2025-12-02T07:35:09+00:00,501,29.16,55.54,947.78,559.90,,,,
2025-12-02T07:36:12+00:00,502,29.16,55.47,947.79,559.84,,,,
2025-12-02T07:37:12+00:00,503,29.18,55.58,947.78,559.95,,,,
2025-12-02T07:38:10+00:00,504,29.16,55.50,947.76,560.11,,,,
2025-12-02T07:39:10+00:00,505,29.18,55.49,947.75,560.23,,,,
2025-12-02T07:40:10+00:00,506,29.15,55.60,947.72,560.47,,,,
2025-12-02T07:41:12+00:00,507,29.18,55.74,947.73,560.33,,,,
2025-12-02T07:42:10+00:00,508,29.16,55.60,947.73,560.32,,,,
2025-12-02T07:43:10+00:00,509,29.15,55.57,947.74,560.27,,,,
2025-12-02T07:44:10+00:00,510,29.15,55.61,947.77,559.98,,,,
2025-12-02T07:45:10+00:00,511,29.15,55.49,947.79,559.81,,,,
2025-12-02T07:46:10+00:00,512,29.17,55.55,947.82,559.55,,,,
2025-12-02T07:47:10+00:00,513,29.15,55.50,947.85,559.31,,,,
2025-12-02T07:48:10+00:00,514,29.17,55.53,947.88,559.05,,,,
2025-12-02T07:49:13+00:00,515,29.17,55.64,947.89,558.92,,,,
2025-12-02T07:50:13+00:00,516,29.15,55.78,947.93,558.58,,,,
2025-12-02T07:51:10+00:00,517,29.13,55.79,947.97,558.23,,,,
2025-12-02T07:52:10+00:00,518,29.12,55.90,947.97,558.23,,,,
2025-12-02T07:53:10+00:00,519,29.12,55.82,947.99,558.04,,,,
2025-12-02T07:54:10+00:00,520,29.12,55.92,948.00,558.01,,,,
2025-12-02T07:55:10+00:00,521,29.12,55.84,948.02,557.79,,,,
2025-12-02T07:56:10+00:00,522,29.10,56.03,948.07,557.36,,,,
2025-12-02T07:57:10+00:00,523,29.12,55.92,948.11,557.02,,,,
2025-12-02T07:58:11+00:00,524,29.12,55.91,948.20,556.20,,,,
2025-12-02T07:59:11+00:00,525,29.11,55.68,948.27,555.61,,,,
2025-12-02T08:00:11+00:00,526,29.12,55.92,948.31,555.27,,,,
2025-12-02T08:01:11+00:00,527,29.09,55.93,948.36,554.80,,,,
2025-12-02T08:02:12+00:00,528,29.09,55.98,948.43,554.22,,,,
2025-12-02T08:03:11+00:00,529,29.06,56.18,948.50,553.60,,,,
2025-12-02T08:04:11+00:00,530,29.00,56.40,948.56,553.03,,,,
2025-12-02T08:05:11+00:00,531,28.95,56.59,948.63,552.41,,,,
2025-12-02T08:06:11+00:00,532,28.95,56.82,948.65,552.26,,,,
2025-12-02T08:07:11+00:00,533,28.93,56.96,948.70,551.82,,,,
2025-12-02T08:08:11+00:00,534,28.90,57.25,948.75,551.37,,,,
2025-12-02T08:09:11+00:00,535,28.86,57.25,948.79,551.06,,,,
2025-12-02T08:10:13+00:00,536,28.87,57.35,948.77,551.23,,,,
2025-12-02T08:11:11+00:00,537,28.84,57.51,948.71,551.73,,,,
2025-12-02T08:12:11+00:00,538,28.82,57.53,948.65,552.32,,,,
2025-12-02T08:13:11+00:00,539,28.84,57.63,948.56,553.10,,,,
2025-12-02T08:14:11+00:00,540,28.89,57.50,948.51,553.55,,,,
2025-12-02T08:15:11+00:00,541,28.92,57.34,948.46,553.96,,,,
2025-12-02T08:16:11+00:00,542,28.97,57.17,948.47,553.85,,,,
2025-12-02T08:17:11+00:00,543,29.00,57.02,948.47,553.86,,,,
2025-12-02T08:18:11+00:00,544,29.01,56.96,948.48,553.74,,,,
2025-12-02T08:19:11+00:00,545,29.02,56.99,948.55,553.17,,,,
2025-12-02T08:20:11+00:00,546,29.02,57.00,948.63,552.42,,,,
2025-12-02T08:21:11+00:00,547,29.04,57.04,948.69,551.90,,,,
2025-12-02T08:22:11+00:00,548,29.03,57.03,948.70,551.81,,,,
2025-12-02T08:23:12+00:00,549,29.01,57.09,948.68,552.01,,,,
2025-12-02T08:24:11+00:00,550,29.02,57.16,948.65,552.31,,,,
2025-12-02T08:25:12+00:00,551,28.99,57.26,948.60,552.71,,,,
2025-12-02T08:26:12+00:00,552,28.99,57.33,948.55,553.18,,,,
2025-12-02T08:27:12+00:00,553,29.01,57.22,948.40,554.51,,,,
2025-12-02T08:28:12+00:00,554,28.99,57.75,948.34,555.04,,,,
2025-12-02T08:29:12+00:00,555,29.04,57.59,948.28,555.53,,,,
2025-12-02T08:30:12+00:00,556,29.05,57.93,948.24,555.89,,,,
2025-12-02T08:31:14+00:00,557,29.11,57.79,948.21,556.14,,,,
2025-12-02T08:32:12+00:00,558,29.12,57.75,948.20,556.23,,,,
2025-12-02T08:33:12+00:00,559,29.13,57.72,948.17,556.47,,,,
2025-12-02T08:34:12+00:00,560,29.13,57.67,948.19,556.35,,,,
2025-12-02T08:35:12+00:00,561,29.15,58.00,948.21,556.10,,,,
2025-12-02T08:36:12+00:00,562,29.14,57.72,948.29,555.48,,,,
2025-12-02T08:37:12+00:00,563,29.13,57.79,948.32,555.15,,,,
2025-12-02T08:38:12+00:00,564,29.13,57.76,948.33,555.09,,,,
2025-12-02T08:39:12+00:00,565,29.11,57.86,948.36,554.84,,,,
2025-12-02T08:40:13+00:00,566,29.09,57.86,948.38,554.67,,,,
2025-12-02T08:41:12+00:00,567,29.07,57.84,948.40,554.48,,,,
2025-12-02T08:42:12+00:00,568,29.09,57.75,948.41,554.35,,,,
2025-12-02T08:43:13+00:00,569,29.10,57.71,948.45,554.02,,,,
2025-12-02T08:44:12+00:00,570,29.13,57.84,948.50,553.60,,,,
2025-12-02T08:45:13+00:00,571,29.04,58.13,948.52,553.39,,,,
2025-12-02T08:46:15+00:00,572,28.69,59.05,948.54,553.27,,,,
2025-12-02T08:47:13+00:00,573,28.36,60.14,948.55,553.17,,,,
2025-12-02T08:48:13+00:00,574,27.88,62.10,948.59,552.79,,,,
2025-12-02T08:49:13+00:00,575,27.78,62.08,948.57,552.98,,,,
2025-12-02T08:50:13+00:00,576,27.70,61.88,948.55,553.13,,,,
2025-12-02T08:51:13+00:00,577,27.75,61.43,948.56,553.05,,,,
2025-12-02T08:52:13+00:00,578,27.92,61.42,948.54,553.23,,,,
2025-12-02T08:53:13+00:00,579,28.16,60.90,948.51,553.52,,,,
2025-12-02T08:54:13+00:00,580,28.30,60.64,948.48,553.73,,,,
2025-12-02T08:55:13+00:00,581,28.40,60.53,948.50,553.57,,,,
2025-12-02T08:56:15+00:00,582,28.46,60.45,948.49,553.67,,,,
2025-12-02T08:57:13+00:00,583,28.57,60.28,948.49,553.66,,,,
2025-12-02T08:58:13+00:00,584,28.61,60.16,948.48,553.78,,,,
2025-12-02T08:59:13+00:00,585,28.65,60.44,948.47,553.82,,,,
2025-12-02T09:00:13+00:00,586,28.65,60.10,948.47,553.85,,,,
2025-12-02T09:01:16+00:00,587,28.58,60.17,948.49,553.72,,,,
2025-12-02T09:02:13+00:00,588,28.61,60.10,948.49,553.71,,,,
2025-12-02T09:03:13+00:00,589,28.64,60.09,948.51,553.51,,,,
2025-12-02T09:04:15+00:00,590,28.67,59.95,948.48,553.74,,,,
2025-12-02T09:05:13+00:00,591,28.63,60.01,948.50,553.61,,,,
2025-12-02T09:06:13+00:00,592,28.68,59.97,948.51,553.54,,,,
2025-12-02T09:07:16+00:00,593,28.71,59.86,948.51,553.50,,,,
2025-12-02T09:08:14+00:00,594,28.76,59.80,948.54,553.26,,,,
2025-12-02T09:09:13+00:00,595,28.78,59.72,948.57,552.99,,,,
2025-12-02T09:10:14+00:00,596,28.72,59.76,948.56,553.07,,,,
2025-12-02T09:11:14+00:00,597,28.56,60.27,948.55,553.16,,,,
2025-12-02T09:12:14+00:00,598,28.43,60.63,948.53,553.30,,,,
2025-12-02T09:13:15+00:00,599,28.38,60.70,948.49,553.68,,,,
2025-12-02T09:14:16+00:00,600,28.40,60.65,948.48,553.75,,,,
2025-12-02T09:15:14+00:00,601,28.39,60.64,948.46,553.96,,,,
2025-12-02T09:16:14+00:00,602,28.44,60.73,948.45,554.04,,,,
2025-12-02T09:17:16+00:00,603,28.44,60.75,948.47,553.89,,,,
2025-12-02T09:18:14+00:00,604,28.43,60.63,948.46,553.99,,,,
2025-12-02T09:19:14+00:00,605,28.40,61.09,948.43,554.24,,,,
2025-12-02T09:20:14+00:00,606,28.46,60.70,948.41,554.36,,,,
2025-12-02T09:21:14+00:00,607,28.45,60.74,948.40,554.44,,,,
2025-12-02T09:22:14+00:00,608,28.44,60.76,948.40,554.50,,,,
2025-12-02T09:23:17+00:00,609,28.40,60.85,948.45,554.08,,,,
2025-12-02T09:24:14+00:00,610,28.47,60.53,948.48,553.78,,,,
2025-12-02T09:25:14+00:00,611,28.40,60.72,948.53,553.34,,,,
2025-12-02T09:26:15+00:00,612,28.36,60.93,948.56,553.10,,,,
2025-12-02T09:27:14+00:00,613,28.34,61.32,948.59,552.83,,,,
2025-12-02T09:28:14+00:00,614,28.38,61.19,948.61,552.66,,,,
2025-12-02T09:29:15+00:00,615,28.35,61.30,948.61,552.67,,,,
2025-12-02T09:30:15+00:00,616,28.25,61.36,948.63,552.43,,,,
2025-12-02T09:31:15+00:00,617,28.29,61.41,948.65,552.32,,,,
2025-12-02T09:32:15+00:00,618,28.22,61.51,948.68,552.04,,,,
2025-12-02T09:33:15+00:00,619,28.27,61.57,948.72,551.65,,,,
2025-12-02T09:34:15+00:00,620,28.35,61.13,948.73,551.62,,,,
2025-12-02T09:35:15+00:00,621,28.41,61.09,948.71,551.79,,,,
2025-12-02T09:36:18+00:00,622,28.42,60.99,948.67,552.11,,,,
2025-12-02T09:37:15+00:00,623,28.46,61.01,948.65,552.30,,,,
2025-12-02T09:38:15+00:00,624,28.45,60.96,948.64,552.33,,,,
2025-12-02T09:39:15+00:00,625,28.43,60.87,948.63,552.49,,,,
2025-12-02T09:40:15+00:00,626,28.40,60.97,948.60,552.72,,,,
2025-12-02T09:41:15+00:00,627,28.37,60.85,948.60,552.69,,,,
2025-12-02T09:42:15+00:00,628,28.32,61.01,948.67,552.07,,,,
2025-12-02T09:43:15+00:00,629,28.32,60.99,948.68,551.98,,,,
2025-12-02T09:44:15+00:00,630,28.35,61.01,948.69,551.91,,,,
2025-12-02T09:45:15+00:00,631,28.30,60.97,948.72,551.69,,,,
2025-12-02T09:46:15+00:00,632,28.35,60.81,948.68,552.01,,,,
2025-12-02T09:47:15+00:00,633,28.35,60.74,948.67,552.09,,,,
2025-12-02T09:48:15+00:00,634,28.37,60.67,948.65,552.26,,,,
2025-12-02T09:49:15+00:00,635,28.38,60.69,948.58,552.87,,,,
2025-12-02T09:50:18+00:00,636,28.34,60.82,948.56,553.06,,,,
2025-12-02T09:51:18+00:00,637,28.32,60.79,948.56,553.09,,,,
2025-12-02T09:52:17+00:00,638,28.29,60.74,948.62,552.54,,,,
2025-12-02T09:53:16+00:00,639,28.32,60.67,948.66,552.19,,,,
2025-12-02T09:54:16+00:00,640,28.27,60.65,948.76,551.33,,,,
2025-12-02T09:55:16+00:00,641,28.17,60.95,948.79,551.04,,,,
2025-12-02T09:56:16+00:00,642,28.03,61.38,948.80,550.95,,,,
2025-12-02T09:57:17+00:00,643,28.00,61.52,948.77,551.26,,,,
2025-12-02T09:58:16+00:00,644,28.03,61.43,948.75,551.43,,,,
2025-12-02T09:59:18+00:00,645,28.09,61.37,948.68,551.99,,,,
2025-12-02T10:00:16+00:00,646,28.21,61.06,948.66,552.23,,,,
2025-12-02T10:01:16+00:00,647,28.27,60.86,948.66,552.22,,,,
2025-12-02T10:02:16+00:00,648,28.29,60.74,948.70,551.86,,,,
2025-12-02T10:03:16+00:00,649,28.31,60.51,948.71,551.74,,,,
2025-12-02T10:04:16+00:00,650,28.34,60.45,948.75,551.40,,,,
2025-12-02T10:05:16+00:00,651,28.36,60.32,948.75,551.43,,,,
2025-12-02T10:06:18+00:00,652,28.38,60.34,948.71,551.74,,,,
2025-12-02T10:07:18+00:00,653,28.33,60.33,948.71,551.75,,,,
2025-12-02T10:08:16+00:00,654,28.36,60.25,948.73,551.57,,,,
2025-12-02T10:09:16+00:00,655,28.31,60.30,948.71,551.77,,,,
2025-12-02T10:10:19+00:00,656,28.34,60.10,948.70,551.85,,,,
2025-12-02T10:11:16+00:00,657,28.31,60.01,948.71,551.71,,,,
2025-12-02T10:12:17+00:00,658,28.25,59.97,948.68,551.99,,,,
2025-12-02T10:13:19+00:00,659,28.22,59.99,948.67,552.09,,,,
2025-12-02T10:14:17+00:00,660,28.26,59.78,948.67,552.10,,,,
2025-12-02T10:15:17+00:00,661,28.21,59.90,948.66,552.17,,,,
2025-12-02T10:16:17+00:00,662,28.23,59.73,948.65,552.24,,,,
2025-12-02T10:17:17+00:00,663,28.25,59.67,948.63,552.48,,,,
2025-12-02T10:18:17+00:00,664,28.23,59.62,948.61,552.63,,,,
2025-12-02T10:19:17+00:00,665,28.28,59.54,948.58,552.86,,,,
2025-12-02T10:20:17+00:00,666,28.29,59.39,948.52,553.45,,,,
2025-12-02T10:21:17+00:00,667,28.36,59.29,948.47,553.85,,,,
2025-12-02T10:22:17+00:00,668,28.31,59.38,948.46,553.95,,,,
2025-12-02T10:23:17+00:00,669,28.28,59.44,948.50,553.57,,,,
2025-12-02T10:24:17+00:00,670,28.32,59.48,948.54,553.24,,,,
2025-12-02T10:25:17+00:00,671,28.33,59.49,948.58,552.93,,,,
2025-12-02T10:26:17+00:00,672,28.29,59.66,948.63,552.49,,,,
2025-12-02T10:27:17+00:00,673,28.30,59.68,948.64,552.35,,,,
2025-12-02T10:28:17+00:00,674,28.33,59.68,948.63,552.48,,,,
2025-12-02T10:29:17+00:00,675,28.33,59.71,948.62,552.54,,,,
2025-12-02T10:30:20+00:00,676,28.23,59.90,948.60,552.75,,,,
2025-12-02T10:31:17+00:00,677,28.31,59.74,948.63,552.49,,,,
2025-12-02T10:32:17+00:00,678,28.31,59.71,948.59,552.79,,,,
2025-12-02T10:33:20+00:00,679,28.26,59.60,948.60,552.74,,,,
2025-12-02T10:34:20+00:00,680,28.30,59.60,948.59,552.80,,,,
2025-12-02T10:35:17+00:00,681,28.33,59.61,948.55,553.16,,,,
2025-12-02T10:36:17+00:00,682,28.31,59.73,948.57,553.02,,,,
2025-12-02T10:37:18+00:00,683,28.32,59.62,948.55,553.18,,,,
2025-12-02T10:38:18+00:00,684,28.36,59.82,948.61,552.63,,,,
2025-12-02T10:39:18+00:00,685,28.40,60.04,948.60,552.68,,,,
2025-12-02T10:40:21+00:00,686,28.43,59.87,948.64,552.34,,,,
2025-12-02T10:41:18+00:00,687,28.39,59.75,948.64,552.36,,,,
2025-12-02T10:42:18+00:00,688,28.39,59.75,948.63,552.44,,,,
2025-12-02T10:43:19+00:00,689,28.41,59.78,948.60,552.68,,,,
2025-12-02T10:44:18+00:00,690,28.41,59.82,948.60,552.74,,,,
2025-12-02T10:45:18+00:00,691,28.45,59.97,948.62,552.50,,,,
2025-12-02T10:46:18+00:00,692,28.51,59.82,948.62,552.57,,,,
2025-12-02T10:47:18+00:00,693,28.48,59.58,948.59,552.77,,,,
2025-12-02T10:48:18+00:00,694,28.49,59.74,948.60,552.75,,,,
2025-12-02T10:49:18+00:00,695,28.52,59.77,948.58,552.86,,,,
2025-12-02T10:50:18+00:00,696,28.56,59.60,948.56,553.11,,,,
2025-12-02T10:51:18+00:00,697,28.55,59.61,948.55,553.18,,,,
2025-12-02T10:52:18+00:00,698,28.52,59.61,948.53,553.29,,,,
2025-12-02T10:53:18+00:00,699,28.51,59.61,948.55,553.19,,,,
2025-12-02T10:54:18+00:00,700,28.55,59.54,948.54,553.22,,,,
2025-12-02T10:55:18+00:00,701,28.53,59.25,948.54,553.23,,,,
2025-12-02T10:56:18+00:00,702,28.52,59.41,948.53,553.34,,,,
2025-12-02T10:57:18+00:00,703,28.48,59.65,948.56,553.11,,,,
2025-12-02T10:58:18+00:00,704,28.49,59.24,948.54,553.28,,,,
2025-12-02T10:59:18+00:00,705,28.52,59.38,948.56,553.10,,,,
2025-12-02T11:00:18+00:00,706,28.51,59.70,948.53,553.35,,,,
2025-12-02T11:01:18+00:00,707,28.54,59.40,948.55,553.14,,,,
2025-12-02T11:02:18+00:00,708,28.58,59.42,948.57,552.98,,,,
2025-12-02T11:03:18+00:00,709,28.63,59.25,948.56,553.05,,,,
2025-12-02T11:04:18+00:00,710,28.64,59.11,948.57,553.02,,,,
2025-12-02T11:05:19+00:00,711,28.68,59.00,948.53,553.37,,,,
2025-12-02T11:06:18+00:00,712,28.67,58.98,948.56,553.08,,,,
2025-12-02T11:07:18+00:00,713,28.68,58.92,948.58,552.90,,,,
2025-12-02T11:08:19+00:00,714,28.69,58.71,948.56,553.10,,,,
2025-12-02T11:09:20+00:00,715,28.70,58.48,948.55,553.16,,,,
2025-12-02T11:10:20+00:00,716,28.68,58.53,948.55,553.18,,,,
